start,peak,end,peak_counts,background,snr,duration_s,instrument
2026-06-06 11:08:57+00:00,2026-06-06 11:08:59+00:00,2026-06-06 11:12:33+00:00,276.0,0.0,276.0,216.0,HEL1OS
2026-06-06 11:19:10+00:00,2026-06-06 11:19:31+00:00,2026-06-06 11:19:31+00:00,205.0,0.0,205.0,21.0,HEL1OS
2026-06-06 11:21:07+00:00,2026-06-06 11:21:18+00:00,2026-06-06 11:22:12+00:00,407.0,0.0,407.0,65.0,HEL1OS
2026-06-06 11:25:23+00:00,2026-06-06 11:25:38+00:00,2026-06-06 11:26:23+00:00,238.0,0.0,238.0,60.0,HEL1OS
2026-06-06 11:40:19+00:00,2026-06-06 11:40:24+00:00,2026-06-06 11:40:35+00:00,290.0,0.0,290.0,16.0,HEL1OS
2026-06-06 11:56:35+00:00,2026-06-06 11:58:41+00:00,2026-06-06 11:59:51+00:00,306.0,0.0,306.0,196.0,HEL1OS
2026-06-06 12:10:13+00:00,2026-06-06 12:10:35+00:00,2026-06-06 12:10:35+00:00,324.0,0.0,324.0,22.0,HEL1OS
2026-06-06 12:21:04+00:00,2026-06-06 12:22:24+00:00,2026-06-06 12:22:45+00:00,306.0,0.0,306.0,101.0,HEL1OS
2026-06-06 12:30:00+00:00,2026-06-06 12:30:14+00:00,2026-06-06 12:31:17+00:00,269.0,0.0,269.0,77.0,HEL1OS
2026-06-06 12:33:27+00:00,2026-06-06 12:35:07+00:00,2026-06-06 12:35:07+00:00,273.0,0.0,273.0,100.0,HEL1OS
2026-06-06 12:46:15+00:00,2026-06-06 12:46:53+00:00,2026-06-06 12:47:32+00:00,255.0,0.0,255.0,77.0,HEL1OS
2026-06-06 13:13:34+00:00,2026-06-06 13:13:57+00:00,2026-06-06 13:19:36+00:00,200.0,0.0,200.0,362.0,HEL1OS
2026-06-06 13:22:27+00:00,2026-06-06 13:22:49+00:00,2026-06-06 13:23:24+00:00,189.0,0.0,189.0,57.0,HEL1OS
2026-06-06 13:25:35+00:00,2026-06-06 13:31:12+00:00,2026-06-06 13:32:27+00:00,310.0,0.0,310.0,412.0,HEL1OS
2026-06-06 13:41:32+00:00,2026-06-06 13:44:40+00:00,2026-06-06 14:14:51+00:00,466.0,0.0,466.0,1999.0,HEL1OS
2026-06-06 14:16:52+00:00,2026-06-06 14:16:54+00:00,2026-06-06 14:18:00+00:00,268.0,0.0,268.0,68.0,HEL1OS
2026-06-06 14:21:10+00:00,2026-06-06 14:21:26+00:00,2026-06-06 14:24:29+00:00,472.0,0.0,472.0,199.0,HEL1OS
2026-06-06 14:26:21+00:00,2026-06-06 14:26:46+00:00,2026-06-06 14:28:22+00:00,289.0,0.0,289.0,121.0,HEL1OS
2026-06-06 14:32:36+00:00,2026-06-06 14:34:42+00:00,2026-06-06 14:36:04+00:00,236.0,0.0,236.0,208.0,HEL1OS
2026-06-06 14:38:57+00:00,2026-06-06 14:40:06+00:00,2026-06-06 14:40:25+00:00,212.0,0.0,212.0,88.0,HEL1OS
2026-06-06 14:42:16+00:00,2026-06-06 14:42:18+00:00,2026-06-06 14:43:24+00:00,214.0,0.0,214.0,68.0,HEL1OS
2026-06-06 14:46:37+00:00,2026-06-06 14:47:37+00:00,2026-06-06 14:48:07+00:00,247.0,0.0,247.0,90.0,HEL1OS
2026-06-06 14:59:24+00:00,2026-06-06 14:59:24+00:00,2026-06-06 14:59:37+00:00,106.0,0.0,106.0,13.0,HEL1OS
2026-06-06 15:12:08+00:00,2026-06-06 15:14:17+00:00,2026-06-06 15:15:34+00:00,280.0,0.0,280.0,206.0,HEL1OS
2026-06-06 15:19:22+00:00,2026-06-06 15:20:29+00:00,2026-06-06 15:21:44+00:00,280.0,0.0,280.0,142.0,HEL1OS
2026-06-06 15:26:07+00:00,2026-06-06 15:26:07+00:00,2026-06-06 15:28:30+00:00,352.0,0.0,352.0,143.0,HEL1OS
2026-06-06 15:30:21+00:00,2026-06-06 15:30:28+00:00,2026-06-06 15:31:09+00:00,282.0,0.0,282.0,48.0,HEL1OS
2026-06-06 15:33:39+00:00,2026-06-06 15:34:22+00:00,2026-06-06 15:35:14+00:00,255.0,0.0,255.0,95.0,HEL1OS
2026-06-06 15:37:44+00:00,2026-06-06 15:37:51+00:00,2026-06-06 15:38:20+00:00,235.0,0.0,235.0,36.0,HEL1OS
2026-06-06 15:43:44+00:00,2026-06-06 15:44:40+00:00,2026-06-06 15:47:39+00:00,352.0,0.0,352.0,235.0,HEL1OS
2026-06-06 15:51:47+00:00,2026-06-06 15:52:08+00:00,2026-06-06 15:52:30+00:00,235.0,0.0,235.0,43.0,HEL1OS
2026-06-06 16:06:28+00:00,2026-06-06 16:08:07+00:00,2026-06-06 16:12:01+00:00,321.0,0.0,321.0,333.0,HEL1OS
2026-06-06 16:15:19+00:00,2026-06-06 16:15:33+00:00,2026-06-06 16:15:48+00:00,219.0,0.0,219.0,29.0,HEL1OS
2026-06-06 16:19:23+00:00,2026-06-06 16:19:43+00:00,2026-06-06 16:20:34+00:00,285.0,0.0,285.0,71.0,HEL1OS
2026-06-06 16:27:12+00:00,2026-06-06 16:28:00+00:00,2026-06-06 16:28:44+00:00,283.0,0.0,283.0,92.0,HEL1OS
2026-06-06 16:30:56+00:00,2026-06-06 16:31:05+00:00,2026-06-06 16:31:11+00:00,273.0,0.0,273.0,15.0,HEL1OS
2026-06-06 16:33:06+00:00,2026-06-06 16:34:57+00:00,2026-06-06 16:35:12+00:00,278.0,0.0,278.0,126.0,HEL1OS
2026-06-06 16:37:31+00:00,2026-06-06 16:37:54+00:00,2026-06-06 16:39:15+00:00,232.0,0.0,232.0,104.0,HEL1OS
2026-06-06 16:43:55+00:00,2026-06-06 16:44:58+00:00,2026-06-06 16:45:52+00:00,273.0,0.0,273.0,117.0,HEL1OS
2026-06-06 16:49:25+00:00,2026-06-06 16:49:55+00:00,2026-06-06 16:51:34+00:00,275.0,0.0,275.0,129.0,HEL1OS
2026-06-06 16:53:31+00:00,2026-06-06 16:53:39+00:00,2026-06-06 16:54:15+00:00,232.0,0.0,232.0,44.0,HEL1OS
2026-06-06 16:57:06+00:00,2026-06-06 16:59:28+00:00,2026-06-06 17:00:08+00:00,235.0,0.0,235.0,182.0,HEL1OS
2026-06-06 17:03:21+00:00,2026-06-06 17:05:27+00:00,2026-06-06 17:06:39+00:00,267.0,0.0,267.0,198.0,HEL1OS
2026-06-06 17:10:22+00:00,2026-06-06 17:11:53+00:00,2026-06-06 17:14:14+00:00,347.0,0.0,347.0,232.0,HEL1OS
2026-06-06 17:17:07+00:00,2026-06-06 17:17:47+00:00,2026-06-06 17:17:51+00:00,305.0,0.0,305.0,44.0,HEL1OS
2026-06-06 17:22:31+00:00,2026-06-06 17:22:47+00:00,2026-06-06 17:24:02+00:00,303.0,0.0,303.0,91.0,HEL1OS
2026-06-06 17:28:50+00:00,2026-06-06 17:28:58+00:00,2026-06-06 17:29:18+00:00,179.0,0.0,179.0,28.0,HEL1OS
2026-06-06 17:35:08+00:00,2026-06-06 17:35:10+00:00,2026-06-06 17:35:38+00:00,215.0,0.0,215.0,30.0,HEL1OS
2026-06-06 17:41:07+00:00,2026-06-06 17:41:59+00:00,2026-06-06 17:42:30+00:00,242.0,0.0,242.0,83.0,HEL1OS
2026-06-06 17:46:04+00:00,2026-06-06 17:46:11+00:00,2026-06-06 17:46:45+00:00,356.0,0.0,356.0,41.0,HEL1OS
2026-06-06 17:48:27+00:00,2026-06-06 17:48:41+00:00,2026-06-06 17:48:41+00:00,205.0,0.0,205.0,14.0,HEL1OS
2026-06-06 17:59:19+00:00,2026-06-06 17:59:42+00:00,2026-06-06 18:01:26+00:00,278.0,0.0,278.0,127.0,HEL1OS
2026-06-06 18:06:26+00:00,2026-06-06 18:06:41+00:00,2026-06-06 18:06:57+00:00,195.0,0.0,195.0,31.0,HEL1OS
2026-06-06 18:26:23+00:00,2026-06-06 18:27:58+00:00,2026-06-06 18:33:51+00:00,315.0,0.0,315.0,448.0,HEL1OS
2026-06-06 18:55:35+00:00,2026-06-06 18:56:34+00:00,2026-06-06 18:57:31+00:00,246.0,0.0,246.0,116.0,HEL1OS
2026-06-06 19:00:05+00:00,2026-06-06 19:00:28+00:00,2026-06-06 19:01:22+00:00,256.0,0.0,256.0,77.0,HEL1OS
2026-06-06 19:11:03+00:00,2026-06-06 19:11:34+00:00,2026-06-06 19:11:48+00:00,315.0,0.0,315.0,45.0,HEL1OS
2026-06-06 19:16:27+00:00,2026-06-06 19:16:43+00:00,2026-06-06 19:16:58+00:00,188.0,0.0,188.0,31.0,HEL1OS
2026-06-06 19:21:44+00:00,2026-06-06 19:21:52+00:00,2026-06-06 19:21:56+00:00,188.0,0.0,188.0,12.0,HEL1OS
2026-06-06 19:24:41+00:00,2026-06-06 19:25:26+00:00,2026-06-06 19:25:41+00:00,241.0,0.0,241.0,60.0,HEL1OS
2026-06-06 19:27:22+00:00,2026-06-06 19:27:38+00:00,2026-06-06 19:27:51+00:00,137.0,0.0,137.0,29.0,HEL1OS
2026-06-06 19:39:14+00:00,2026-06-06 19:42:32+00:00,2026-06-06 19:43:35+00:00,274.0,0.0,274.0,261.0,HEL1OS
2026-06-06 19:59:38+00:00,2026-06-06 20:01:19+00:00,2026-06-06 20:01:33+00:00,253.0,0.0,253.0,115.0,HEL1OS
2026-06-06 20:05:19+00:00,2026-06-06 20:09:06+00:00,2026-06-06 20:09:20+00:00,277.0,0.0,277.0,241.0,HEL1OS
2026-06-06 20:10:55+00:00,2026-06-06 20:15:40+00:00,2026-06-06 20:15:59+00:00,263.0,0.0,263.0,304.0,HEL1OS
2026-06-06 20:17:42+00:00,2026-06-06 20:17:49+00:00,2026-06-06 20:18:25+00:00,317.0,0.0,317.0,43.0,HEL1OS
2026-06-06 20:26:25+00:00,2026-06-06 20:28:04+00:00,2026-06-06 20:28:55+00:00,284.0,0.0,284.0,150.0,HEL1OS
2026-06-06 20:35:34+00:00,2026-06-06 20:37:43+00:00,2026-06-06 20:38:25+00:00,263.0,0.0,263.0,171.0,HEL1OS
2026-06-06 20:41:05+00:00,2026-06-06 20:41:12+00:00,2026-06-06 20:41:30+00:00,195.0,0.0,195.0,25.0,HEL1OS
2026-06-06 20:43:49+00:00,2026-06-06 20:43:58+00:00,2026-06-06 20:44:29+00:00,228.0,0.0,228.0,40.0,HEL1OS
2026-06-06 20:53:57+00:00,2026-06-06 20:54:35+00:00,2026-06-06 20:54:55+00:00,311.0,0.0,311.0,58.0,HEL1OS
2026-06-06 20:57:21+00:00,2026-06-06 20:57:21+00:00,2026-06-06 20:57:35+00:00,106.0,0.0,106.0,14.0,HEL1OS
2026-06-06 21:02:06+00:00,2026-06-06 21:04:08+00:00,2026-06-06 21:04:47+00:00,254.0,0.0,254.0,161.0,HEL1OS
2026-06-06 21:06:22+00:00,2026-06-06 21:06:45+00:00,2026-06-06 21:07:23+00:00,191.0,0.0,191.0,61.0,HEL1OS
2026-06-06 21:15:43+00:00,2026-06-06 21:16:30+00:00,2026-06-06 21:17:04+00:00,235.0,0.0,235.0,81.0,HEL1OS
2026-06-06 21:22:27+00:00,2026-06-06 21:22:40+00:00,2026-06-06 21:23:18+00:00,192.0,0.0,192.0,51.0,HEL1OS
2026-06-06 21:27:39+00:00,2026-06-06 21:28:19+00:00,2026-06-06 21:28:41+00:00,218.0,0.0,218.0,62.0,HEL1OS
2026-06-06 21:32:23+00:00,2026-06-06 21:32:29+00:00,2026-06-06 21:33:05+00:00,285.0,0.0,285.0,42.0,HEL1OS
2026-06-06 21:34:55+00:00,2026-06-06 21:39:43+00:00,2026-06-06 21:39:59+00:00,292.0,0.0,292.0,304.0,HEL1OS
2026-06-06 21:46:25+00:00,2026-06-06 21:46:25+00:00,2026-06-06 21:47:43+00:00,233.0,0.0,233.0,78.0,HEL1OS
2026-06-06 21:55:05+00:00,2026-06-06 21:57:04+00:00,2026-06-06 21:57:04+00:00,315.0,0.0,315.0,119.0,HEL1OS
2026-06-06 22:16:40+00:00,2026-06-06 22:17:44+00:00,2026-06-06 22:18:20+00:00,278.0,0.0,278.0,100.0,HEL1OS
2026-06-06 22:28:29+00:00,2026-06-06 22:30:46+00:00,2026-06-06 22:31:10+00:00,242.0,0.0,242.0,161.0,HEL1OS
2026-06-06 22:32:46+00:00,2026-06-06 22:32:54+00:00,2026-06-06 22:33:44+00:00,264.0,0.0,264.0,58.0,HEL1OS
2026-06-06 22:35:36+00:00,2026-06-06 22:37:16+00:00,2026-06-06 22:39:34+00:00,336.0,0.0,336.0,238.0,HEL1OS
2026-06-06 22:42:55+00:00,2026-06-06 22:43:16+00:00,2026-06-06 22:44:17+00:00,264.0,0.0,264.0,82.0,HEL1OS
2026-06-06 22:51:04+00:00,2026-06-06 22:51:37+00:00,2026-06-06 22:52:31+00:00,247.0,0.0,247.0,87.0,HEL1OS
2026-06-06 22:54:39+00:00,2026-06-06 22:55:23+00:00,2026-06-06 22:55:45+00:00,235.0,0.0,235.0,66.0,HEL1OS
2026-06-06 22:59:32+00:00,2026-06-06 22:59:41+00:00,2026-06-06 22:59:46+00:00,200.0,0.0,200.0,14.0,HEL1OS
2026-06-06 23:01:49+00:00,2026-06-06 23:02:05+00:00,2026-06-06 23:03:09+00:00,213.0,0.0,213.0,80.0,HEL1OS
2026-06-06 23:18:48+00:00,2026-06-06 23:19:05+00:00,2026-06-06 23:19:16+00:00,229.0,0.0,229.0,28.0,HEL1OS
2026-06-06 23:22:14+00:00,2026-06-06 23:25:31+00:00,2026-06-06 23:25:53+00:00,399.0,0.0,399.0,219.0,HEL1OS
2026-06-06 23:27:25+00:00,2026-06-06 23:27:27+00:00,2026-06-06 23:27:54+00:00,239.0,0.0,239.0,29.0,HEL1OS
2026-06-06 23:50:40+00:00,2026-06-06 23:51:19+00:00,2026-06-06 23:51:33+00:00,224.0,0.0,224.0,53.0,HEL1OS
