start_utc,peak_utc,end_utc,duration_s,sxr_peak_counts,snr_sxr,hxr_detected,hxr_peak_counts,snr_hxr,source,sxr_peak_flux_wm2,goes_class,goes_class_num
2026-06-02 05:39:07+00:00,2026-06-02 05:39:15+00:00,2026-06-02 05:40:33+00:00,86.0,,,True,286.0,286.0,HXR_only,,?,0
2026-06-02 05:45:17+00:00,2026-06-02 05:46:06+00:00,2026-06-02 05:46:28+00:00,71.0,,,True,373.0,373.0,HXR_only,,?,0
2026-06-02 05:49:32+00:00,2026-06-02 05:49:41+00:00,2026-06-02 05:50:09+00:00,37.0,,,True,304.0,304.0,HXR_only,,?,0
2026-06-02 05:59:34+00:00,2026-06-02 06:00:14+00:00,2026-06-02 06:01:01+00:00,87.0,,,True,207.0,207.0,HXR_only,,?,0
2026-06-02 06:24:58+00:00,2026-06-02 06:25:13+00:00,2026-06-02 06:27:56+00:00,178.0,,,True,246.0,246.0,HXR_only,,?,0
2026-06-02 06:29:31+00:00,2026-06-02 06:30:00+00:00,2026-06-02 06:30:07+00:00,36.0,,,True,196.0,196.0,HXR_only,,?,0
2026-06-02 06:44:04+00:00,2026-06-02 06:44:04+00:00,2026-06-02 06:45:37+00:00,93.0,,,True,322.0,322.0,HXR_only,,?,0
2026-06-02 06:48:24+00:00,2026-06-02 06:48:38+00:00,2026-06-02 06:49:14+00:00,50.0,,,True,226.0,226.0,HXR_only,,?,0
2026-06-02 06:58:32+00:00,2026-06-02 06:59:41+00:00,2026-06-02 06:59:43+00:00,71.0,100.0,4.0,True,304.0,304.0,SXR+HXR,1.415e-06,C,2
2026-06-02 06:57:54+00:00,2026-06-02 07:00:31+00:00,2026-06-02 07:02:26+00:00,272.0,,,True,267.0,267.0,HXR_only,,?,0
2026-06-02 07:07:49+00:00,2026-06-02 07:08:39+00:00,2026-06-02 07:09:01+00:00,72.0,,,True,203.0,203.0,HXR_only,,?,0
2026-06-02 07:10:44+00:00,2026-06-02 07:10:52+00:00,2026-06-02 07:11:04+00:00,20.0,,,True,243.0,243.0,HXR_only,,?,0
2026-06-02 07:25:00+00:00,2026-06-02 07:27:09+00:00,2026-06-02 07:27:33+00:00,153.0,,,True,236.0,236.0,HXR_only,,?,0
2026-06-02 07:39:33+00:00,2026-06-02 07:40:32+00:00,2026-06-02 07:41:09+00:00,96.0,,,True,291.0,291.0,HXR_only,,?,0
2026-06-02 07:53:26+00:00,2026-06-02 07:53:56+00:00,2026-06-02 07:54:43+00:00,77.0,,,True,271.0,271.0,HXR_only,,?,0
2026-06-02 07:58:41+00:00,2026-06-02 08:01:14+00:00,2026-06-02 08:02:16+00:00,215.0,,,True,320.0,320.0,HXR_only,,?,0
2026-06-02 08:07:58+00:00,2026-06-02 08:07:58+00:00,2026-06-02 08:09:00+00:00,62.0,,,True,393.0,393.0,HXR_only,,?,0
2026-06-02 08:14:49+00:00,2026-06-02 08:15:54+00:00,2026-06-02 08:17:18+00:00,149.0,,,True,290.0,290.0,HXR_only,,?,0
2026-06-02 08:26:44+00:00,2026-06-02 08:28:05+00:00,2026-06-02 08:28:05+00:00,81.0,,,True,252.0,252.0,HXR_only,,?,0
2026-06-02 08:30:47+00:00,2026-06-02 08:31:49+00:00,2026-06-02 08:32:38+00:00,111.0,,,True,359.0,359.0,HXR_only,,?,0
2026-06-02 08:35:54+00:00,2026-06-02 08:37:14+00:00,2026-06-02 08:40:40+00:00,286.0,,,True,204.0,204.0,HXR_only,,?,0
2026-06-02 08:43:08+00:00,2026-06-02 08:44:04+00:00,2026-06-02 08:45:39+00:00,151.0,,,True,276.0,276.0,HXR_only,,?,0
2026-06-02 08:48:48+00:00,2026-06-02 08:50:59+00:00,2026-06-02 08:53:17+00:00,269.0,,,True,268.0,268.0,HXR_only,,?,0
2026-06-02 08:58:31+00:00,2026-06-02 08:58:55+00:00,2026-06-02 08:59:50+00:00,79.0,,,True,271.0,271.0,HXR_only,,?,0
2026-06-02 09:01:49+00:00,2026-06-02 09:02:37+00:00,2026-06-02 09:03:59+00:00,130.0,,,True,249.0,249.0,HXR_only,,?,0
2026-06-02 09:10:15+00:00,2026-06-02 09:12:12+00:00,2026-06-02 09:13:32+00:00,197.0,,,True,197.0,197.0,HXR_only,,?,0
2026-06-02 09:16:18+00:00,2026-06-02 09:16:35+00:00,2026-06-02 09:20:29+00:00,251.0,,,True,318.0,318.0,HXR_only,,?,0
2026-06-02 09:42:33+00:00,2026-06-02 09:42:57+00:00,2026-06-02 09:43:17+00:00,44.0,,,True,185.0,185.0,HXR_only,,?,0
2026-06-02 09:50:01+00:00,2026-06-02 09:50:48+00:00,2026-06-02 09:51:53+00:00,112.0,,,True,315.0,315.0,HXR_only,,?,0
2026-06-02 10:02:06+00:00,2026-06-02 10:04:44+00:00,2026-06-02 10:09:59+00:00,473.0,743.0,2.2413273001508296,True,340.0,340.0,SXR+HXR,1.051345e-05,M,3
2026-06-02 10:17:57+00:00,2026-06-02 10:18:42+00:00,2026-06-02 10:19:19+00:00,82.0,,,True,180.0,180.0,HXR_only,,?,0
2026-06-02 10:21:44+00:00,2026-06-02 10:22:22+00:00,2026-06-02 10:25:33+00:00,229.0,,,True,249.0,249.0,HXR_only,,?,0
2026-06-02 10:28:03+00:00,2026-06-02 10:28:25+00:00,2026-06-02 10:28:30+00:00,27.0,,,True,173.0,173.0,HXR_only,,?,0
2026-06-02 10:31:07+00:00,2026-06-02 10:31:34+00:00,2026-06-02 10:31:59+00:00,52.0,,,True,278.0,278.0,HXR_only,,?,0
2026-06-02 10:33:55+00:00,2026-06-02 10:34:24+00:00,2026-06-02 10:37:45+00:00,230.0,,,True,324.0,324.0,HXR_only,,?,0
2026-06-02 10:39:21+00:00,2026-06-02 10:39:23+00:00,2026-06-02 10:40:33+00:00,72.0,,,True,260.0,260.0,HXR_only,,?,0
