start_utc,peak_utc,end_utc,duration_s,sxr_peak_counts,snr_sxr,hxr_detected,hxr_peak_counts,snr_hxr,source,sxr_peak_flux_wm2,goes_class,goes_class_num
2026-06-12 17:18:47+00:00,2026-06-12 17:20:12+00:00,2026-06-12 17:23:16+00:00,269.0,,,True,283.0,283.0,HXR_only,,?,0
2026-06-12 17:33:05+00:00,2026-06-12 17:33:25+00:00,2026-06-12 17:33:49+00:00,44.0,,,True,196.0,196.0,HXR_only,,?,0
2026-06-12 17:50:02+00:00,2026-06-12 17:50:02+00:00,2026-06-12 17:51:03+00:00,61.0,,,True,266.0,266.0,HXR_only,,?,0
2026-06-12 18:05:12+00:00,2026-06-12 18:05:12+00:00,2026-06-12 18:05:43+00:00,31.0,,,True,204.0,204.0,HXR_only,,?,0
2026-06-12 18:07:15+00:00,2026-06-12 18:09:50+00:00,2026-06-12 18:10:06+00:00,171.0,,,True,272.0,272.0,HXR_only,,?,0
2026-06-12 18:20:28+00:00,2026-06-12 18:23:32+00:00,2026-06-12 18:24:03+00:00,215.0,,,True,323.0,323.0,HXR_only,,?,0
2026-06-12 18:29:59+00:00,2026-06-12 18:31:25+00:00,2026-06-12 18:31:46+00:00,107.0,,,True,282.0,282.0,HXR_only,,?,0
2026-06-12 18:42:42+00:00,2026-06-12 18:43:04+00:00,2026-06-12 18:43:40+00:00,58.0,,,True,315.0,315.0,HXR_only,,?,0
2026-06-12 18:57:31+00:00,2026-06-12 18:59:11+00:00,2026-06-12 18:59:27+00:00,116.0,,,True,239.0,239.0,HXR_only,,?,0
2026-06-12 19:00:59+00:00,2026-06-12 19:01:07+00:00,2026-06-12 19:01:29+00:00,30.0,,,True,275.0,275.0,HXR_only,,?,0
2026-06-12 19:15:12+00:00,2026-06-12 19:15:14+00:00,2026-06-12 19:15:44+00:00,32.0,,,True,183.0,183.0,HXR_only,,?,0
2026-06-12 19:23:08+00:00,2026-06-12 19:23:14+00:00,2026-06-12 19:24:08+00:00,60.0,,,True,301.0,301.0,HXR_only,,?,0
2026-06-12 19:32:02+00:00,2026-06-12 19:32:24+00:00,2026-06-12 19:32:54+00:00,52.0,,,True,239.0,239.0,HXR_only,,?,0
2026-06-12 19:37:13+00:00,2026-06-12 19:38:14+00:00,2026-06-12 19:38:49+00:00,96.0,,,True,291.0,291.0,HXR_only,,?,0
2026-06-12 19:45:26+00:00,2026-06-12 19:45:41+00:00,2026-06-12 19:45:57+00:00,31.0,,,True,207.0,207.0,HXR_only,,?,0
2026-06-12 19:54:44+00:00,2026-06-12 19:54:44+00:00,2026-06-12 19:55:21+00:00,37.0,,,True,242.0,242.0,HXR_only,,?,0
2026-06-12 20:02:49+00:00,2026-06-12 20:03:11+00:00,2026-06-12 20:03:11+00:00,22.0,,,True,198.0,198.0,HXR_only,,?,0
2026-06-12 20:08:22+00:00,2026-06-12 20:08:33+00:00,2026-06-12 20:08:40+00:00,18.0,,,True,164.0,164.0,HXR_only,,?,0
2026-06-12 20:10:31+00:00,2026-06-12 20:11:15+00:00,2026-06-12 20:12:07+00:00,96.0,,,True,231.0,231.0,HXR_only,,?,0
2026-06-12 20:26:56+00:00,2026-06-12 20:27:10+00:00,2026-06-12 20:27:17+00:00,21.0,,,True,200.0,200.0,HXR_only,,?,0
2026-06-12 20:29:39+00:00,2026-06-12 20:29:46+00:00,2026-06-12 20:30:31+00:00,52.0,,,True,252.0,252.0,HXR_only,,?,0
2026-06-12 20:37:26+00:00,2026-06-12 20:39:14+00:00,2026-06-12 20:39:32+00:00,126.0,,,True,318.0,318.0,HXR_only,,?,0
2026-06-12 21:03:01+00:00,2026-06-12 21:03:15+00:00,2026-06-12 21:03:24+00:00,23.0,,,True,143.0,143.0,HXR_only,,?,0
2026-06-12 21:06:51+00:00,2026-06-12 21:07:39+00:00,2026-06-12 21:07:43+00:00,52.0,,,True,316.0,316.0,HXR_only,,?,0
2026-06-12 21:32:06+00:00,2026-06-12 21:32:08+00:00,2026-06-12 21:33:34+00:00,88.0,,,True,244.0,244.0,HXR_only,,?,0
2026-06-12 21:49:41+00:00,2026-06-12 21:49:57+00:00,2026-06-12 21:50:44+00:00,63.0,,,True,297.0,297.0,HXR_only,,?,0
2026-06-12 21:52:41+00:00,2026-06-12 21:53:41+00:00,2026-06-12 21:54:28+00:00,107.0,,,True,247.0,247.0,HXR_only,,?,0
2026-06-12 22:00:43+00:00,2026-06-12 22:02:14+00:00,2026-06-12 22:02:39+00:00,116.0,,,True,270.0,270.0,HXR_only,,?,0
2026-06-12 22:06:44+00:00,2026-06-12 22:08:39+00:00,2026-06-12 22:08:39+00:00,115.0,,,True,264.0,264.0,HXR_only,,?,0
2026-06-12 22:16:37+00:00,2026-06-12 22:16:39+00:00,2026-06-12 22:16:50+00:00,13.0,,,True,132.0,132.0,HXR_only,,?,0
2026-06-12 22:21:43+00:00,2026-06-12 22:24:40+00:00,2026-06-12 22:28:07+00:00,384.0,,,True,308.0,308.0,HXR_only,,?,0
2026-06-12 22:35:58+00:00,2026-06-12 22:36:58+00:00,2026-06-12 22:36:58+00:00,60.0,,,True,261.0,261.0,HXR_only,,?,0
2026-06-12 22:45:05+00:00,2026-06-12 22:45:21+00:00,2026-06-12 22:45:35+00:00,30.0,,,True,182.0,182.0,HXR_only,,?,0
2026-06-12 22:55:01+00:00,2026-06-12 22:56:27+00:00,2026-06-12 22:58:15+00:00,194.0,,,True,330.0,330.0,HXR_only,,?,0
2026-06-12 23:14:41+00:00,2026-06-12 23:14:51+00:00,2026-06-12 23:14:53+00:00,12.0,,,True,193.0,193.0,HXR_only,,?,0
2026-06-12 23:35:31+00:00,2026-06-12 23:35:33+00:00,2026-06-12 23:35:45+00:00,14.0,,,True,124.0,124.0,HXR_only,,?,0
2026-06-12 23:45:57+00:00,2026-06-12 23:46:04+00:00,2026-06-12 23:46:58+00:00,61.0,,,True,294.0,294.0,HXR_only,,?,0
2026-06-12 23:49:57+00:00,2026-06-12 23:51:12+00:00,2026-06-12 23:52:08+00:00,131.0,,,True,373.0,373.0,HXR_only,,?,0
2026-06-12 23:57:51+00:00,2026-06-12 23:58:04+00:00,2026-06-12 23:59:06+00:00,75.0,,,True,219.0,219.0,HXR_only,,?,0
