start,peak,end,peak_counts,background,snr,duration_s,instrument
2026-06-06 06:29:19+00:00,2026-06-06 06:29:40+00:00,2026-06-06 06:30:27+00:00,105.0,27.0,3.888888888888889,68.0,SoLEXS
2026-06-06 13:15:42+00:00,2026-06-06 13:17:39+00:00,2026-06-06 13:18:08+00:00,458.0,157.0,2.917197452229299,146.0,SoLEXS
