start,peak,end,peak_counts,background,snr,duration_s,instrument
2026-06-12 02:12:06+00:00,2026-06-12 02:13:25+00:00,2026-06-12 02:16:41+00:00,217.0,14.0,15.5,275.0,SoLEXS
