start,peak,end,peak_counts,background,snr,duration_s,instrument
2026-06-12 02:54:07+00:00,2026-06-12 02:54:23+00:00,2026-06-12 02:55:56+00:00,265.0,0.0,265.0,109.0,HEL1OS
2026-06-12 03:00:05+00:00,2026-06-12 03:00:28+00:00,2026-06-12 03:00:33+00:00,192.0,0.0,192.0,28.0,HEL1OS
2026-06-12 03:23:27+00:00,2026-06-12 03:23:35+00:00,2026-06-12 03:23:39+00:00,196.0,0.0,196.0,12.0,HEL1OS
2026-06-12 03:31:02+00:00,2026-06-12 03:31:42+00:00,2026-06-12 03:31:50+00:00,184.0,0.0,184.0,48.0,HEL1OS
2026-06-12 03:46:40+00:00,2026-06-12 03:47:01+00:00,2026-06-12 03:47:56+00:00,276.0,0.0,276.0,76.0,HEL1OS
2026-06-12 04:35:45+00:00,2026-06-12 04:36:21+00:00,2026-06-12 04:36:45+00:00,200.0,0.0,200.0,60.0,HEL1OS
2026-06-12 04:49:47+00:00,2026-06-12 04:52:15+00:00,2026-06-12 04:52:15+00:00,249.0,0.0,249.0,148.0,HEL1OS
2026-06-12 04:53:57+00:00,2026-06-12 04:54:32+00:00,2026-06-12 04:54:32+00:00,272.0,0.0,272.0,35.0,HEL1OS
2026-06-12 05:05:57+00:00,2026-06-12 05:06:19+00:00,2026-06-12 05:09:19+00:00,292.0,0.0,292.0,202.0,HEL1OS
2026-06-12 05:14:05+00:00,2026-06-12 05:14:29+00:00,2026-06-12 05:14:59+00:00,241.0,0.0,241.0,54.0,HEL1OS
2026-06-12 05:23:32+00:00,2026-06-12 05:23:41+00:00,2026-06-12 05:24:50+00:00,202.0,0.0,202.0,78.0,HEL1OS
2026-06-12 05:33:18+00:00,2026-06-12 05:34:30+00:00,2026-06-12 05:34:52+00:00,266.0,0.0,266.0,94.0,HEL1OS
2026-06-12 05:41:14+00:00,2026-06-12 05:42:18+00:00,2026-06-12 05:42:38+00:00,251.0,0.0,251.0,84.0,HEL1OS
2026-06-12 05:48:58+00:00,2026-06-12 05:49:52+00:00,2026-06-12 05:50:13+00:00,266.0,0.0,266.0,75.0,HEL1OS
2026-06-12 05:52:27+00:00,2026-06-12 05:52:36+00:00,2026-06-12 05:52:50+00:00,258.0,0.0,258.0,23.0,HEL1OS
2026-06-12 06:00:41+00:00,2026-06-12 06:02:23+00:00,2026-06-12 06:04:57+00:00,304.0,0.0,304.0,256.0,HEL1OS
2026-06-12 06:07:00+00:00,2026-06-12 06:07:54+00:00,2026-06-12 06:08:20+00:00,222.0,0.0,222.0,80.0,HEL1OS
2026-06-12 06:10:03+00:00,2026-06-12 06:10:09+00:00,2026-06-12 06:10:25+00:00,267.0,0.0,267.0,22.0,HEL1OS
2026-06-12 06:19:26+00:00,2026-06-12 06:20:44+00:00,2026-06-12 06:20:55+00:00,393.0,0.0,393.0,89.0,HEL1OS
2026-06-12 06:38:24+00:00,2026-06-12 06:38:54+00:00,2026-06-12 06:39:57+00:00,243.0,0.0,243.0,93.0,HEL1OS
2026-06-12 06:43:26+00:00,2026-06-12 06:44:36+00:00,2026-06-12 06:44:58+00:00,263.0,0.0,263.0,92.0,HEL1OS
2026-06-12 06:53:10+00:00,2026-06-12 06:53:10+00:00,2026-06-12 06:53:55+00:00,207.0,0.0,207.0,45.0,HEL1OS
2026-06-12 07:14:59+00:00,2026-06-12 07:15:36+00:00,2026-06-12 07:15:50+00:00,239.0,0.0,239.0,51.0,HEL1OS
2026-06-12 07:21:43+00:00,2026-06-12 07:21:45+00:00,2026-06-12 07:21:58+00:00,222.0,0.0,222.0,15.0,HEL1OS
2026-06-12 07:37:24+00:00,2026-06-12 07:38:48+00:00,2026-06-12 07:39:18+00:00,270.0,0.0,270.0,114.0,HEL1OS
2026-06-12 08:01:18+00:00,2026-06-12 08:02:27+00:00,2026-06-12 08:02:49+00:00,298.0,0.0,298.0,91.0,HEL1OS
2026-06-12 08:04:44+00:00,2026-06-12 08:05:33+00:00,2026-06-12 08:06:11+00:00,287.0,0.0,287.0,87.0,HEL1OS
2026-06-12 08:20:59+00:00,2026-06-12 08:21:20+00:00,2026-06-12 08:22:22+00:00,237.0,0.0,237.0,83.0,HEL1OS
2026-06-12 08:24:27+00:00,2026-06-12 08:24:59+00:00,2026-06-12 08:25:07+00:00,223.0,0.0,223.0,40.0,HEL1OS
2026-06-12 08:48:14+00:00,2026-06-12 08:48:21+00:00,2026-06-12 08:48:30+00:00,270.0,0.0,270.0,16.0,HEL1OS
2026-06-12 09:05:40+00:00,2026-06-12 09:05:50+00:00,2026-06-12 09:05:56+00:00,164.0,0.0,164.0,16.0,HEL1OS
2026-06-12 09:09:24+00:00,2026-06-12 09:09:50+00:00,2026-06-12 09:10:51+00:00,327.0,0.0,327.0,87.0,HEL1OS
2026-06-12 09:26:02+00:00,2026-06-12 09:26:24+00:00,2026-06-12 09:28:10+00:00,279.0,0.0,279.0,128.0,HEL1OS
2026-06-12 09:51:43+00:00,2026-06-12 09:52:19+00:00,2026-06-12 09:54:41+00:00,548.0,0.0,548.0,178.0,HEL1OS
2026-06-12 10:19:13+00:00,2026-06-12 10:19:43+00:00,2026-06-12 10:20:15+00:00,243.0,0.0,243.0,62.0,HEL1OS
2026-06-12 10:28:45+00:00,2026-06-12 10:28:58+00:00,2026-06-12 10:29:51+00:00,279.0,0.0,279.0,66.0,HEL1OS
2026-06-12 10:46:43+00:00,2026-06-12 10:47:09+00:00,2026-06-12 10:47:23+00:00,189.0,0.0,189.0,40.0,HEL1OS
2026-06-12 10:58:26+00:00,2026-06-12 10:58:56+00:00,2026-06-12 10:59:24+00:00,269.0,0.0,269.0,58.0,HEL1OS
2026-06-12 11:09:10+00:00,2026-06-12 11:09:18+00:00,2026-06-12 11:10:04+00:00,235.0,0.0,235.0,54.0,HEL1OS
2026-06-12 11:21:29+00:00,2026-06-12 11:21:59+00:00,2026-06-12 11:21:59+00:00,308.0,0.0,308.0,30.0,HEL1OS
2026-06-12 11:27:06+00:00,2026-06-12 11:27:08+00:00,2026-06-12 11:27:21+00:00,178.0,0.0,178.0,15.0,HEL1OS
2026-06-12 11:34:34+00:00,2026-06-12 11:36:14+00:00,2026-06-12 11:37:31+00:00,278.0,0.0,278.0,177.0,HEL1OS
2026-06-12 11:46:07+00:00,2026-06-12 11:47:23+00:00,2026-06-12 11:48:00+00:00,274.0,0.0,274.0,113.0,HEL1OS
2026-06-12 11:58:15+00:00,2026-06-12 12:00:03+00:00,2026-06-12 12:00:34+00:00,358.0,0.0,358.0,139.0,HEL1OS
2026-06-12 12:06:45+00:00,2026-06-12 12:06:54+00:00,2026-06-12 12:08:50+00:00,294.0,0.0,294.0,125.0,HEL1OS
2026-06-12 12:12:51+00:00,2026-06-12 12:13:22+00:00,2026-06-12 12:14:24+00:00,251.0,0.0,251.0,93.0,HEL1OS
2026-06-12 12:39:19+00:00,2026-06-12 12:39:43+00:00,2026-06-12 12:40:26+00:00,237.0,0.0,237.0,67.0,HEL1OS
2026-06-12 13:10:26+00:00,2026-06-12 13:10:33+00:00,2026-06-12 13:10:48+00:00,274.0,0.0,274.0,22.0,HEL1OS
2026-06-12 13:17:15+00:00,2026-06-12 13:17:38+00:00,2026-06-12 13:18:10+00:00,352.0,0.0,352.0,55.0,HEL1OS
2026-06-12 13:29:33+00:00,2026-06-12 13:30:50+00:00,2026-06-12 13:31:03+00:00,300.0,0.0,300.0,90.0,HEL1OS
2026-06-12 13:32:47+00:00,2026-06-12 13:32:56+00:00,2026-06-12 13:33:00+00:00,241.0,0.0,241.0,13.0,HEL1OS
2026-06-12 13:43:07+00:00,2026-06-12 13:43:26+00:00,2026-06-12 13:44:10+00:00,312.0,0.0,312.0,63.0,HEL1OS
2026-06-12 13:47:48+00:00,2026-06-12 13:48:23+00:00,2026-06-12 13:48:23+00:00,233.0,0.0,233.0,35.0,HEL1OS
2026-06-12 13:50:54+00:00,2026-06-12 13:53:49+00:00,2026-06-12 13:55:53+00:00,407.0,0.0,407.0,299.0,HEL1OS
2026-06-12 14:09:30+00:00,2026-06-12 14:10:15+00:00,2026-06-12 14:10:15+00:00,328.0,0.0,328.0,45.0,HEL1OS
2026-06-12 14:33:10+00:00,2026-06-12 14:34:57+00:00,2026-06-12 14:36:38+00:00,309.0,0.0,309.0,208.0,HEL1OS
2026-06-12 14:48:58+00:00,2026-06-12 14:49:52+00:00,2026-06-12 14:50:17+00:00,260.0,0.0,260.0,79.0,HEL1OS
2026-06-12 15:05:34+00:00,2026-06-12 15:05:49+00:00,2026-06-12 15:06:49+00:00,264.0,0.0,264.0,75.0,HEL1OS
2026-06-12 15:09:05+00:00,2026-06-12 15:09:58+00:00,2026-06-12 15:09:58+00:00,216.0,0.0,216.0,53.0,HEL1OS
2026-06-12 15:41:23+00:00,2026-06-12 15:42:17+00:00,2026-06-12 15:46:37+00:00,294.0,0.0,294.0,314.0,HEL1OS
2026-06-12 15:55:09+00:00,2026-06-12 15:56:42+00:00,2026-06-12 15:56:42+00:00,194.0,0.0,194.0,93.0,HEL1OS
2026-06-12 16:05:59+00:00,2026-06-12 16:06:52+00:00,2026-06-12 16:07:43+00:00,278.0,0.0,278.0,104.0,HEL1OS
2026-06-12 16:17:33+00:00,2026-06-12 16:17:33+00:00,2026-06-12 16:17:44+00:00,146.0,0.0,146.0,11.0,HEL1OS
2026-06-12 16:45:24+00:00,2026-06-12 16:46:05+00:00,2026-06-12 16:46:35+00:00,217.0,0.0,217.0,71.0,HEL1OS
2026-06-12 16:49:22+00:00,2026-06-12 16:50:00+00:00,2026-06-12 16:50:24+00:00,247.0,0.0,247.0,62.0,HEL1OS
2026-06-12 17:01:00+00:00,2026-06-12 17:01:09+00:00,2026-06-12 17:01:30+00:00,223.0,0.0,223.0,30.0,HEL1OS
2026-06-12 17:18:47+00:00,2026-06-12 17:20:12+00:00,2026-06-12 17:23:16+00:00,283.0,0.0,283.0,269.0,HEL1OS
2026-06-12 17:33:05+00:00,2026-06-12 17:33:25+00:00,2026-06-12 17:33:49+00:00,196.0,0.0,196.0,44.0,HEL1OS
2026-06-12 17:50:02+00:00,2026-06-12 17:50:02+00:00,2026-06-12 17:51:03+00:00,266.0,0.0,266.0,61.0,HEL1OS
2026-06-12 18:05:12+00:00,2026-06-12 18:05:12+00:00,2026-06-12 18:05:43+00:00,204.0,0.0,204.0,31.0,HEL1OS
2026-06-12 18:07:15+00:00,2026-06-12 18:09:50+00:00,2026-06-12 18:10:06+00:00,272.0,0.0,272.0,171.0,HEL1OS
2026-06-12 18:20:28+00:00,2026-06-12 18:23:32+00:00,2026-06-12 18:24:03+00:00,323.0,0.0,323.0,215.0,HEL1OS
2026-06-12 18:29:59+00:00,2026-06-12 18:31:25+00:00,2026-06-12 18:31:46+00:00,282.0,0.0,282.0,107.0,HEL1OS
2026-06-12 18:42:42+00:00,2026-06-12 18:43:04+00:00,2026-06-12 18:43:40+00:00,315.0,0.0,315.0,58.0,HEL1OS
2026-06-12 18:57:31+00:00,2026-06-12 18:59:11+00:00,2026-06-12 18:59:27+00:00,239.0,0.0,239.0,116.0,HEL1OS
2026-06-12 19:00:59+00:00,2026-06-12 19:01:07+00:00,2026-06-12 19:01:29+00:00,275.0,0.0,275.0,30.0,HEL1OS
2026-06-12 19:15:12+00:00,2026-06-12 19:15:14+00:00,2026-06-12 19:15:44+00:00,183.0,0.0,183.0,32.0,HEL1OS
2026-06-12 19:23:08+00:00,2026-06-12 19:23:14+00:00,2026-06-12 19:24:08+00:00,301.0,0.0,301.0,60.0,HEL1OS
2026-06-12 19:32:02+00:00,2026-06-12 19:32:24+00:00,2026-06-12 19:32:54+00:00,239.0,0.0,239.0,52.0,HEL1OS
2026-06-12 19:37:13+00:00,2026-06-12 19:38:14+00:00,2026-06-12 19:38:49+00:00,291.0,0.0,291.0,96.0,HEL1OS
2026-06-12 19:45:26+00:00,2026-06-12 19:45:41+00:00,2026-06-12 19:45:57+00:00,207.0,0.0,207.0,31.0,HEL1OS
2026-06-12 19:54:44+00:00,2026-06-12 19:54:44+00:00,2026-06-12 19:55:21+00:00,242.0,0.0,242.0,37.0,HEL1OS
2026-06-12 20:02:49+00:00,2026-06-12 20:03:11+00:00,2026-06-12 20:03:11+00:00,198.0,0.0,198.0,22.0,HEL1OS
2026-06-12 20:08:22+00:00,2026-06-12 20:08:33+00:00,2026-06-12 20:08:40+00:00,164.0,0.0,164.0,18.0,HEL1OS
2026-06-12 20:10:31+00:00,2026-06-12 20:11:15+00:00,2026-06-12 20:12:07+00:00,231.0,0.0,231.0,96.0,HEL1OS
2026-06-12 20:26:56+00:00,2026-06-12 20:27:10+00:00,2026-06-12 20:27:17+00:00,200.0,0.0,200.0,21.0,HEL1OS
2026-06-12 20:29:39+00:00,2026-06-12 20:29:46+00:00,2026-06-12 20:30:31+00:00,252.0,0.0,252.0,52.0,HEL1OS
2026-06-12 20:37:26+00:00,2026-06-12 20:39:14+00:00,2026-06-12 20:39:32+00:00,318.0,0.0,318.0,126.0,HEL1OS
2026-06-12 21:03:01+00:00,2026-06-12 21:03:15+00:00,2026-06-12 21:03:24+00:00,143.0,0.0,143.0,23.0,HEL1OS
2026-06-12 21:06:51+00:00,2026-06-12 21:07:39+00:00,2026-06-12 21:07:43+00:00,316.0,0.0,316.0,52.0,HEL1OS
2026-06-12 21:32:06+00:00,2026-06-12 21:32:08+00:00,2026-06-12 21:33:34+00:00,244.0,0.0,244.0,88.0,HEL1OS
2026-06-12 21:49:41+00:00,2026-06-12 21:49:57+00:00,2026-06-12 21:50:44+00:00,297.0,0.0,297.0,63.0,HEL1OS
2026-06-12 21:52:41+00:00,2026-06-12 21:53:41+00:00,2026-06-12 21:54:28+00:00,247.0,0.0,247.0,107.0,HEL1OS
2026-06-12 22:00:43+00:00,2026-06-12 22:02:14+00:00,2026-06-12 22:02:39+00:00,270.0,0.0,270.0,116.0,HEL1OS
2026-06-12 22:06:44+00:00,2026-06-12 22:08:39+00:00,2026-06-12 22:08:39+00:00,264.0,0.0,264.0,115.0,HEL1OS
2026-06-12 22:16:37+00:00,2026-06-12 22:16:39+00:00,2026-06-12 22:16:50+00:00,132.0,0.0,132.0,13.0,HEL1OS
2026-06-12 22:21:43+00:00,2026-06-12 22:24:40+00:00,2026-06-12 22:28:07+00:00,308.0,0.0,308.0,384.0,HEL1OS
2026-06-12 22:35:58+00:00,2026-06-12 22:36:58+00:00,2026-06-12 22:36:58+00:00,261.0,0.0,261.0,60.0,HEL1OS
2026-06-12 22:45:05+00:00,2026-06-12 22:45:21+00:00,2026-06-12 22:45:35+00:00,182.0,0.0,182.0,30.0,HEL1OS
2026-06-12 22:55:01+00:00,2026-06-12 22:56:27+00:00,2026-06-12 22:58:15+00:00,330.0,0.0,330.0,194.0,HEL1OS
2026-06-12 23:14:41+00:00,2026-06-12 23:14:51+00:00,2026-06-12 23:14:53+00:00,193.0,0.0,193.0,12.0,HEL1OS
2026-06-12 23:35:31+00:00,2026-06-12 23:35:33+00:00,2026-06-12 23:35:45+00:00,124.0,0.0,124.0,14.0,HEL1OS
2026-06-12 23:45:57+00:00,2026-06-12 23:46:04+00:00,2026-06-12 23:46:58+00:00,294.0,0.0,294.0,61.0,HEL1OS
2026-06-12 23:49:57+00:00,2026-06-12 23:51:12+00:00,2026-06-12 23:52:08+00:00,373.0,0.0,373.0,131.0,HEL1OS
2026-06-12 23:57:51+00:00,2026-06-12 23:58:04+00:00,2026-06-12 23:59:06+00:00,219.0,0.0,219.0,75.0,HEL1OS
